194	Expansion	We are in a transitional phase from being a Japanese company to becoming an international company based in Japan,	that Nissan will soon establish a holding company overseeing all U.S. operations, just as it's doing in Europe.
195	Temporal	would charge me $576 a year for $100,000 of coverage	and would pay me back all the premiums I put in if I canceled the policy after 10 years.
196	Expansion	Jeffrey, Peter and Joseph Jr. are brothers. William Coors is their uncle.	Jeffrey, Peter, Joseph Jr., William and Joseph Sr. constitute the company's board.
197	Contingency	Moreover, in the relatively unregulated Indian stock markets, investors frequently don't know what they are getting when they subscribe to an issue.	A prospectus in India doesn't always tell a potential investor much.
198	Contingency	Erwin Tomash, the 67-year-old founder of this maker of data communications products and a former chairman and chief executive, resigned as a director.	Dataproducts is fighting a hostile tender offer by DPC Acquisition Partners, a group led by New York-based Crescott Investments Associates. Under the circumstances, Dataproducts said, Mr. Tomash said he was unable to devote the time required because of other commitments.
199	Comparison	The federal government initiative follows a recent Canadian Supreme Court decision that held that the major telephone companies in Alberta, Saskatchewan and Manitoba and in the Atlantic coast provinces were interprovincial undertakings and subject to federal legislative authority.	Prior to the ruling the federal government had regulated only the telephone companies in Quebec, Ontario, British Columbia and the Northwest Territories.
200	Expansion	James A. Aliber, chairman of First Federal of Michigan and a director since 1985, moved up the date of his retirement from the board	to accommodate Mr. Johnson's election as a director.
201	Temporal	Issuing states generally limit the guarantees to in-state institutions, however, and buyers get refunds without much interest if the children don't attend the specified schools.	Two private groups are seeking Securities and Exchange Commission approval for plans that could be more broadly transferable.
202	Temporal	unmasks each juror's bias	and purges it from playing a role in the verdict.
203	Contingency	It's too disruptive,	It isn't investing.
204	Expansion	But a remarkably high percentage -- over half -- are private payers throughout their stay, even a fairly lengthy one.	About one-third pay out of their own pockets, while the rest are covered throughout by Medicare, private insurers or the Veterans Administration.
205	Contingency	Steppenwolf needs the extra seats even more than the fly space.	It's currently forced to turn away many potential subscribers beyond the 13,000 who can be accommodated in its present digs.
206	Expansion	Remember, though, that beta also has important limitations.	Beta is only part of the risk in a stock,
207	Temporal	The trial begins today in federal court in Philadelphia.	The government's assertions of the cover-up were made in last minute pretrial motions.
208	Temporal	The government's 136-page filing covers events leading up to the current case and an earlier indictment in March 1985, when GE was accused of defrauding the Pentagon by illegally claiming cost overruns on Minuteman missile contracts.	GE pleaded guilty and paid a fine of more than $1 million in the Minuteman case, which involved some of the same individuals and operations that are at the center of the dispute in the Philadelphia court.
209	Comparison	Only a decade or so ago, casino managers balked at in-room TV sets and other fripperies that distracted from gambling.	Casinos today offer bowling alleys, water parks, golf courses, tennis courts, lush swimming pools and other diversions, and more such facilities are being designed.
210	Expansion	"By late last year he was invited back as ""the tire king"" to display his products at a national exhibition."	National leaders stopped by his stand to commend his achievements.
211	Comparison	He claimed losses totaling $42,455	and the IRS denied them all.
212	Expansion	This isn't a new kind of union leadership,	it's a new Mexico.
213	Temporal	The opening show featured a secretary of defense designate accused of womanizing (a la John Tower).	When his secretary is found floating dead in the pol's pool, Mancuso is called in to investigate.
214	Temporal	"President Bush said: ""The perception out there is that it's the fault of Congress. And you can look to the leadership and ask them why that is the perception of the American people."	Commenting on the budget mess this week,
215	Contingency	The computer's mind is too straight, too primitive,	lacking the intuition and creativity needed to reach the top,
216	Expansion	but by the fourth game ABC was cramming in 60 to 62 ads	to generate extra revenue.
217	Expansion	Albert Engelken and Robert Thomson had never met, though for 38 years their lives had been intertwined in a way peculiar to the sports world.	Mr. Engelken, and Mr. Thomson, hadn't even talked to each other.
218	Expansion	set up the new marketplace,	titled it the Chicago Board Options Exchange,
219	Temporal	Mr. Straszheim replies that the new outlook, though still weak, doesn't justify calling a recession right now.	Swiveling in his chair,
